"","MAJOR_MARKET_CODE_C","ROOM_NUM_C","ROOM_TYPE_CODE_C","CHECK_IN_DATE_C","LENGTH_OF_STAY_C","ADULT_NUM_C","POV_CODE_C","PMS_ROOM_REV_USD_C","PMS_FOOD_BEVERAGE_REV_USD_C","RESERVATION_STATUS_R","MAJOR_MARKET_CODE_R","GUEST_COUNTRY_R","MEMBER_STATUS_R","PAST_VS_FUTURE_R","REVENUE_USD_R","Gender_H","Age_Range_H","Guest_Room_H","Tranquility_H","Condition_Hotel_H","Customer_SVC_H","Staff_Cared_H","Internet_Sat_H","Check_In_H","F.B_Overall_Experience_H","City_PL","State_PL","Guest.NPS.Goal_PL","Brand_PL","Club.Type_PL","Hotel.Inventory_PL","Floors_PL","Union_PL","Relationship_PL","All.Suites_PL","Bell.Staff_PL","Boutique_PL","Business.Center_PL","Casino_PL","Conference_PL","Convention_PL","Dry.Cleaning_PL","Elevators_PL","Fitness.Center_PL","Fitness.Trainer_PL","Golf_PL","Indoor.Corridors_PL","Laundry_PL","Limo.Service_PL","Mini.Bar_PL","Pool.Indoor_PL","Pool.Outdoor_PL","Regency.Grand.Club_PL","Resort_PL","Restaurant_PL","Self.Parking_PL","Shuttle.Service_PL","Ski_PL","Spa_PL","Spa.services.in.fitness.center_PL","Spa.online.booking_PL","Spa.F.B.offering_PL","Valet.Parking_PL","Booking_Channel","NPS_Type"
"65","TRANSIENT","0494","PTSQ","2014-03-24",2,1,"BUSINESS",618,0,"CONFRM","TRANSIENT","UNITED STATES","Platinum","Future",618,"","",NA,NA,NA,NA,NA,NA,NA,NA,"New Orleans","Louisiana",58,"Hyatt","",251,4,"No","Franchised","N","Y","N","Y","N","N","N","Y","Y","Y","N","N","Y","Y","N","N","N","Y","N","N","Y","N","N","N","N","N","","","Y","Digital Channels",""
"66","TRANSIENT","0618","GRNT","2014-03-21",1,2,"LEISURE",120.74,42.96,"SHARE","TRANSIENT","JAPAN","","Future",184.44,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Suminoe-Ku","",45,"Hyatt Regency","Regency Club",500,18,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","N","Y","","Y","N","N","Hotel",""
"67","CONVENTION","0801","AFKG","2014-03-25",2,1,"BUSINESS",784,10,"CONFRM","CONVENTION","UNITED STATES","","Future",784,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Washington","District of Columbia",53,"Hyatt Regency","Regency Club",834,11,"Yes","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","N","N","N","Y","N","Y","N","Y","N","N","N","N","N","","","Y","Digital Channels",""
"68","TRANSIENT","7018","VW1K","2014-03-26",1,1,"BUSINESS",267.51,65.68,"CONFRM","TRANSIENT","HONG KONG","Platinum","Future",284.77,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Pudong","",60,"Grand Hyatt","Grand Club",555,88,"No","Managed","N","","N","","N","N","Y","","","","","N","Y","","","","","","","N","Y","","","N","Y","","","","","Global Contact Center",""
"69","TRANSIENT","1002","KING","2014-03-14",1,2,"BUSINESS",92.95,16.61,"CONFRM","TRANSIENT","UNITED ARAB EMIRATES","","Future",132.2,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Birmingham","",59,"Hyatt Regency","Regency Club",319,24,"No","Owned","N","Y","N","Y","N","N","N","Y","Y","Y","N","N","Y","Y","Y","Y","Y","N","Y","N","Y","Y","N","N","Y","","Y","Y","Y","Global Contact Center",""
"70","TRANSIENT","0436","QDHT","2014-03-24",3,1,"BUSINESS",345,0,"CONFRM","TRANSIENT","UNITED STATES","Platinum","Future",345,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Fort Myers","Florida",71,"Hyatt Place","",148,5,"No","Franchised","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","Y","N","N","N","Y","N","N","N","Y","N","N","N","N","","","N","GDS",""
"71","TRANSIENT","2646","CLVK","2014-03-11",3,1,"BUSINESS",332.15,48.84,"CONFRM","TRANSIENT","CHINA","Diamond","Past",381.85,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Dongguan","",73,"Hyatt Regency","Regency Club",350,8,"No","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","N","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","N","N","Y","","Y","Y","N","GDS",""
"72","","2832","GRND","2014-03-26",4,4,"BUSINESS",1076,0,"SHARE","CONVENTION","UNITED STATES","","Past",1076,"","",NA,NA,NA,NA,NA,NA,NA,NA,"New York","New York",40,"Grand Hyatt","Grand Club",1311,35,"Yes","Owned","N","Y","N","Y","N","N","Y","Y","Y","Y","Y","N","Y","Y","Y","N","N","N","Y","N","Y","N","N","N","N","N","","","Y","Global Contact Center",""
"73","TRANSIENT","3047","KING","2014-03-30",5,1,"BUSINESS",656.7,0,"CONFRM","TRANSIENT","UNITED STATES","Platinum","Past",656.7,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Old Greenwich","Connecticut",64,"Hyatt Regency","Regency Club",373,4,"No","Owned","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","N","Y","N","Y","N","Y","N","Y","Y","Y","N","N","","N","N","Y","Hotel",""
"74","TRANSIENT","0311","KING","2014-03-29",1,1,"LEISURE",149,0,"CONFRM","TRANSIENT","UNITED STATES","Gold","Past",149,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Madison","Wisconsin",70,"Hyatt Place","",151,11,"No","Managed","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","Y","N","N","N","N","Y","Y","N","N","N","","","N","Global Contact Center",""
"75","","0503","QNQN","2014-03-03",2,1,"BUSINESS",198,0,"CONFRM","CONVENTION","UNITED STATES","","Future",198,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Novi","Michigan",67,"Hyatt Place","",126,5,"No","Franchised","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","Hotel",""
"76","CONVENTION","3301","CLBK","2014-03-31",3,1,"BUSINESS",781.66,-14.13,"CONFRM","CONVENTION","CHINA","","Future",804.76,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Kuala Lumpur","",55,"Grand Hyatt","Grand Club",412,27,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","Y","N","Y","Y","N","N","Y","","N","Y","Y","Digital Channels",""
"77","","223","KING","2014-03-19",1,1,"BUSINESS",107.2,0,"CONFRM","TRANSIENT","UNITED STATES","Platinum","Future",107.2,"","",NA,NA,NA,NA,NA,NA,NA,NA,"San Antonio","Texas",71,"Hyatt Place","",126,6,"No","Franchised","Y","N","N","Y","N","N","N","N","Y","Y","N","N","Y","Y","N","N","Y","N","N","N","N","Y","Y","N","Y","N","","","N","Digital Channels",""
"78","TRANSIENT","304","QNQN","2014-03-16",1,2,"BUSINESS",109,0,"CONFRM","TRANSIENT","GERMANY","","Future",109,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Columbus","Georgia",71,"Hyatt Place","",82,5,"No","Franchised","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","Internet",""
"79","TRANSIENT","1033","VW1D","2014-03-15",4,2,"BUSINESS",521.35,357.7,"CONFRM","TRANSIENT","UNITED STATES","Platinum","Future",120,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Orlando","Florida",60,"Hyatt Regency","Regency Club",750,18,"No","Owned","N","Y","N","Y","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","N","N","Y","Y","Y","Y","Y","Y","N","Y","N","","","Y","Global Contact Center",""
"80","TRANSIENT","0404","KING","2014-03-30",1,1,"BUSINESS",139,0,"CONFRM","TRANSIENT","","","Past",139,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Princeton","New Jersey",56,"Hyatt Place","",122,5,"No","Franchised","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","GDS",""
"81","TRANSIENT","445","KING","2014-03-05",3,1,"BUSINESS",1613.63,47.45,"CONFRM","TRANSIENT","","","Past",1863.32,"","",NA,NA,NA,NA,NA,NA,NA,NA,"London","",64,"Andaz","",267,6,"No","Owned","N","Y","Y","Y","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","N","N","N","N","Y","N","N","N","N","","N","N","Y","GDS",""
"82","TRANSIENT","1406","TWIN","2014-03-07",3,1,"BUSINESS",231.55,0,"CONFRM","TRANSIENT","CANADA","Gold","Future",230.65,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Taipei","",51,"Grand Hyatt","Grand Club",872,25,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","Y","N","Y","Y","Y","N","Y","N","","","Y","Global Contact Center",""
"83","TRANSIENT","0931","KING","2014-03-17",1,2,"BUSINESS",106.29,0,"CONFRM","TRANSIENT","THAILAND","Platinum","Past",124.53,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Bangkok","",56,"Grand Hyatt","Grand Club",380,15,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","Y","N","Y","Y","Y","N","Y","","Y","Y","Y","Hotel",""
"84","TRANSIENT","0714","1VDQ","2014-03-11",4,2,"BUSINESS",868.29,90.83,"CONFRM","TRANSIENT","FRANCE","","Future",1025.92,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Paris","",-7,"Hyatt Regency","Regency Club",950,33,"No","Managed","N","","N","","N","N","N","","","","","N","Y","","","","","","","N","Y","","","N","N","","","","","Hotel",""
"85","CONVENTION","0128","KING","2014-03-20",2,1,"BUSINESS",156.62,4.86,"CONFRM","CONVENTION","INDIA","","Future",156.27,"","",NA,NA,NA,NA,NA,NA,NA,NA,"New Delhi","",39,"Hyatt Regency","Regency Club",508,7,"Yes","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","N","N","Y","Y","N","Y","N","N","N","Y","","Y","N","Y","Hotel",""
"86","CONVENTION","410","KING","2014-03-27",2,2,"BUSINESS",309.42,85.79,"CANCEL","CONVENTION","CHINA","","Past",395.43,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Hangzhou","",70,"Hyatt Regency","Regency Club",390,8,"No","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","Y","N","Y","Y","N","N","Y","","Y","N","N","Hotel",""
"87","CONVENTION","2107","DLXT","2014-03-07",1,2,"BUSINESS",243.72,50.74,"CONFRM","CONVENTION","SOUTH KOREA","","Future",293.81,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Busan","",55,"Park Hyatt","",269,33,"No","Managed","N","","N","","N","N","N","","","","","N","Y","","","","","","","N","Y","","","N","Y","","","","","Hotel",""
"88","TRANSIENT","1159","KING","2014-03-21",2,2,"BUSINESS",376.84,54.41,"CONFRM","TRANSIENT","UNITED STATES","","Future",467.97,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Melbourne","",67,"Park Hyatt","",240,11,"No","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","Y","N","Y","Y","N","N","Y","","Y","Y","Y","Internet",""
"89","TRANSIENT","8102","CLBK","2014-03-02",6,1,"BUSINESS",2593.17,0,"CONFRM","TRANSIENT","CHINA","","Future",1305.1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Pudong","",60,"Grand Hyatt","Grand Club",555,88,"No","Managed","N","","N","","N","N","Y","","","","","N","Y","","","","","","","N","Y","","","N","Y","","","","","Global Contact Center",""
"90","TRANSIENT","307","QNQN","2014-03-05",1,1,"BUSINESS",359,0,"CONFRM","TRANSIENT","UNITED STATES","Gold","Future",359,"","",NA,NA,NA,NA,NA,NA,NA,NA,"West Palm Beach","Florida",57,"Hyatt Place","",165,5,"No","Franchised","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","Global Contact Center",""
"91","TRANSIENT","0315","KING","2014-03-07",2,2,"LEISURE",178,0,"CONFRM","TRANSIENT","UNITED STATES","Gold","Future",178,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Irmo,","South Carolina",57,"Hyatt Place","",127,6,"No","Owned","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","N","Y","N","N","N","Y","N","N","N","N","","","N","Hotel",""
"92","TRANSIENT","337","DLXK","2014-03-12",1,1,"BUSINESS",160.91,0,"CONFRM","CONVENTION","UNITED STATES","","Future",208.13,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Berlin","",72,"Grand Hyatt","Grand Club",342,8,"No","Leased","N","Y","N","Y","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","Y","N","Y","Y","Y","N","Y","","N","Y","Y","Hotel",""
"93","TRANSIENT","305","KING","2014-03-19",1,1,"BUSINESS",139,0,"CONFRM","TRANSIENT","UNITED STATES","","Past",139,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Lexington","Kentucky",71,"Hyatt Place","",127,6,"No","Franchised","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","","","N","Hotel",""
"94","TRANSIENT","519","QNQN","2014-03-23",1,2,"BUSINESS",35.52,0,"CONFRM","TRANSIENT","UNITED STATES","Gold","Future",35.52,"Male","46-55",8,8,3,4,8,8,9,6,"Salt Lake City","Utah",60,"Hyatt Place","",123,5,"No","Franchised","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","Digital Channels","Detractor"
"95","TRANSIENT","0908","KING","2014-03-11",1,1,"BUSINESS",322.92,0,"CONFRM","TRANSIENT","UNITED STATES","Gold","Future",322.92,"","",NA,NA,NA,NA,NA,NA,NA,NA,"New York","New York",55,"Hyatt","",178,11,"No","Franchised","N","","N","","N","N","N","","","","","N","Y","","","","","","","N","Y","","","N","N","","","","","Global Contact Center",""
"96","CONVENTION","3915","KING","2014-03-21",2,1,"BUSINESS",398,0,"CONFRM","CONVENTION","UNITED STATES","","Future",398,"","",NA,NA,NA,NA,NA,NA,NA,NA,"San Antonio","Texas",60,"Hyatt Regency","Regency Club",500,4,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","Y","Y","Y","N","N","N","Y","Y","Y","Y","Y","N","N","Y","","Y","Y","Y","Digital Channels",""
"97","TRANSIENT","0255","KING","2014-03-07",1,1,"LEISURE",139,0,"CONFRM","TRANSIENT","UNITED STATES","","Past",139,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Westlake Village","California",38,"Hyatt","",262,5,"No","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","N","Y","N","N","Y","Y","N","N","N","","N","N","Y","Hotel",""
"98","TRANSIENT","4404","KING","2014-03-08",2,1,"BUSINESS",238,106.74,"CONFRM","TRANSIENT","UNITED STATES","","Past",238,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Lost Pines","Texas",67,"Hyatt Regency","Regency Club",491,4,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","Y","Y","Y","N","N","N","Y","Y","N","Y","Y","N","N","Y","","Y","Y","Y","Digital Channels",""
"99","TRANSIENT","0225","KING","2014-03-04",1,1,"BUSINESS",359.54,0,"CONFRM","TRANSIENT","UNITED STATES","Gold","Future",359.54,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Washington","District of Columbia",53,"Hyatt Regency","Regency Club",834,11,"Yes","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","N","N","N","Y","N","Y","N","Y","N","N","N","N","N","","","Y","GDS",""
"100","TRANSIENT","1308","KING","2014-03-06",1,1,"BUSINESS",251.82,35.79,"CONFRM","TRANSIENT","","","Future",247.86,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Busan","",55,"Park Hyatt","",269,33,"No","Managed","N","","N","","N","N","N","","","","","N","Y","","","","","","","N","Y","","","N","Y","","","","","GDS",""
"101","TRANSIENT","10814","BALD","2014-03-31",3,2,"BUSINESS",460.5,0,"CONFRM","TRANSIENT","","","Future",460.5,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Orlando","Florida",60,"Hyatt Regency","Regency Club",1641,31,"No","Owned","N","","N","","N","N","Y","","","","","N","Y","","","","","","","N","Y","","","N","Y","","","","","Internet",""
"102","","546","KING","2014-03-18",1,1,"BUSINESS",227.5,14.02,"CONFRM","CONVENTION","GERMANY","","Future",258.04,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Berlin","",72,"Grand Hyatt","Grand Club",342,8,"No","Leased","N","Y","N","Y","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","Y","N","Y","Y","Y","N","Y","","N","Y","Y","Digital Channels",""
"103","CONVENTION","0508","VW1D","2014-03-02",3,2,"BUSINESS",687,42.4,"SHARE","CONVENTION","UNITED STATES","","Future",687,"Male","56-65",3,NA,3,7,NA,NA,NA,NA,"Savannah","Georgia",43,"Hyatt Regency","",350,6,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","N","N","Y","N","N","N","Y","N","N","N","N","N","","","Y","Global Contact Center","Detractor"
"104","TRANSIENT","2575","DDBL","2014-03-03",5,1,"BUSINESS",1147,119.74,"CONFRM","TRANSIENT","UNITED STATES","","Future",1147,"","",NA,NA,NA,NA,NA,NA,NA,NA,"San Diego","California",62,"Grand Hyatt","Grand Club",1625,40,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","N","N","N","Y","Y","N","Y","Y","N","N","Y","","Y","Y","Y","Hotel",""
"105","TRANSIENT","0123","KING","2014-03-29",3,1,"BUSINESS",305.58,0,"CONFRM","TRANSIENT","","","Future",305.58,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Franklin","Tennessee",56,"Hyatt Place","",126,6,"No","Franchised","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","N","Y","N","N","N","Y","N","N","N","N","","","N","Internet",""
"106","TRANSIENT","4714","KING","2014-03-22",1,1,"LEISURE",308.44,403.28,"CONFRM","TRANSIENT","UNITED STATES","","Past",309.18,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Beijing","",65,"Park Hyatt","",NA,66,"No","Managed","N","","N","","N","N","N","","","","","N","Y","","","","","","","N","Y","","","N","Y","","","","","Digital Channels",""
"107","TRANSIENT","1504","DXBD","2014-03-17",1,2,"BUSINESS",333.06,42.22,"CONFRM","TRANSIENT","JAPAN","","Future",340.33,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Higashiyama-Ku","",53,"Hyatt Regency","",188,5,"No","Managed","N","Y","N","N","N","N","N","Y","Y","Y","Y","N","Y","Y","N","Y","N","N","N","N","Y","Y","N","N","Y","","Y","Y","N","Hotel",""
"108","TRANSIENT","106","KING","2014-03-07",3,1,"LEISURE",476,6,"CONFRM","TRANSIENT","UNITED STATES","","Past",119,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Garland","Texas",63,"Hyatt Place","",153,6,"No","Franchised","N","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","Y","N","N","N","Y","N","N","N","Y","Y","N","N","N","","","N","Hotel",""
"109","TRANSIENT","2414","VIPS","2014-03-25",3,1,"BUSINESS",837,0,"CONFRM","TRANSIENT","UNITED STATES","Gold","Past",837,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Miami","Florida",13,"Hyatt Regency","Regency Club",612,24,"No","Owned","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","N","Y","N","N","Y","Y","N","Y","Y","N","N","N","N","","","Y","Digital Channels",""
"110","TRANSIENT","215","KING","2014-03-17",4,1,"BUSINESS",532,0,"CONFRM","TRANSIENT","","","Future",532,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Mesa","Arizona",76,"Hyatt Place","",152,4,"No","Franchised","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","GDS",""
"111","TRANSIENT","1030","1VWK","2014-03-26",1,2,"BUSINESS",181.41,0,"CONFRM","TRANSIENT","SOUTH KOREA","Platinum","Past",38.25,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Seoul","",43,"Grand Hyatt","Grand Club",601,20,"Yes","Owned","N","Y","N","Y","N","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","N","Y","","Y","Y","Y","Hotel",""
"112","CONVENTION","439","TWIN","2014-03-02",5,1,"BUSINESS",784.18,350.8,"CONFRM","CONVENTION","TURKEY","","Past",1134.49,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Taksim","",72,"Grand Hyatt","Grand Club",360,9,"No","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","N","N","Y","Y","Y","Y","N","Y","Y","N","Y","Y","N","N","Y","","N","N","Y","Hotel",""
"113","TRANSIENT","1424","CLDK","2014-03-19",3,1,"BUSINESS",205.83,13.18,"CONFRM","TRANSIENT","","","Future",214.39,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Bandung","",41,"Hyatt Regency","Regency Club",250,15,"Yes","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","Y","N","Y","Y","Y","N","Y","N","","","Y","GDS",""
"114","TRANSIENT","5914","VW1K","2014-03-03",3,1,"BUSINESS",862.77,34.24,"CONFRM","TRANSIENT","SP","","Future",900.64,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Pudong","",60,"Grand Hyatt","Grand Club",555,88,"No","Managed","N","","N","","N","N","Y","","","","","N","Y","","","","","","","N","Y","","","N","Y","","","","","Global Contact Center",""
"115","TRANSIENT","1907","1VWK","2014-03-14",1,2,"LEISURE",0,0,"CONFRM","TRANSIENT","ZZ","","Future",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Shanghai","",56,"Andaz","",307,24,"No","Managed","N","Y","Y","N","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","N","N","Y","N","N","N","Y","","N","N","N","Global Contact Center",""
"116","TRANSIENT","0123","QNQN","2014-03-17",1,1,"BUSINESS",159,0,"CONFRM","TRANSIENT","","","Future",159,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Fort Worth","Texas",67,"Hyatt Place","",101,5,"No","Franchised","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","GDS",""
"117","TRANSIENT","0633","VW1K","2014-03-17",3,1,"BUSINESS",976.08,369.24,"CONFRM","TRANSIENT","AUSTRALIA","Gold","Future",1069.59,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Perth","",51,"Hyatt Regency","Regency Club",367,10,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","Y","Y","N","Y","Y","N","Y","Y","Y","N","Y","N","","","Y","Global Contact Center",""
"118","","1807","CLBD","2014-03-30",1,1,"BUSINESS",80,0,"CONFRM","CONVENTION","UNITED STATES","","Future",80,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Indianapolis","Indiana",55,"Hyatt Regency","Regency Club",499,20,"No","Owned","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","N","N","Y","N","Y","N","Y","Y","N","N","N","N","","","Y","Hotel",""
"119","","0409","DDBL","2014-03-25",2,1,"BUSINESS",104,0,"CONFRM","CONVENTION","UNITED STATES","","Future",104,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Boise","Idaho",68,"Hyatt Place","",127,4,"No","Owned","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","Y","N","N","N","N","Y","Y","N","N","N","","","N","Hotel",""
"120","","0406","KING","2014-03-29",1,1,"BUSINESS",99,0,"CONFRM","CONVENTION","UNITED STATES","","Future",99,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Des Moines","Iowa",65,"Hyatt Place","",93,3,"No","Franchised","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","Y","N","N","N","Y","N","Y","N","N","N","","","Y","Digital Channels",""
"121","TRANSIENT","5805","TWIN","2014-03-29",2,2,"LEISURE",0,0,"CONFRM","TRANSIENT","TAIWAN","","Future",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Pudong","",60,"Grand Hyatt","Grand Club",555,88,"No","Managed","N","","N","","N","N","Y","","","","","N","Y","","","","","","","N","Y","","","N","Y","","","","","Digital Channels",""
"122","TRANSIENT","214","KING","2014-03-31",3,1,"BUSINESS",315,0,"CONFRM","TRANSIENT","UNITED STATES","Platinum","Future",315,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Rogers","Arkansas",69,"Hyatt Place","",103,5,"No","Franchised","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","Y","N","N","N","Y","N","N","N","Y","Y","N","N","N","","","N","GDS",""
"123","TRANSIENT","0212","KNGT","2014-03-26",1,1,"BUSINESS",149,0,"CONFRM","TRANSIENT","","","Future",149,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Vista","California",69,"Hyatt Place","",150,4,"No","Franchised","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","Y","Y","N","N","Y","Y","Y","N","N","N","","","N","GDS",""
"124","","226","QNQN","2014-03-12",1,1,"BUSINESS",99,0,"CONFRM","CONVENTION","UNITED STATES","","Future",99,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Milwaukee","Wisconsin",71,"Hyatt Place","",99,4,"No","Franchised","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","Y","N","N","Y","N","N","N","N","Y","Y","N","N","N","","","N","Hotel",""
"125","TRANSIENT","1418","2VWK","2014-03-17",1,1,"BUSINESS",278,262,"CONFRM","TRANSIENT","UNITED STATES","Gold","Future",278,"","",NA,NA,NA,NA,NA,NA,NA,NA,"San Francisco","California",42,"Hyatt Regency","Regency Club",805,17,"Yes","Leased","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","N","N","N","N","Y","N","Y","N","N","N","N","N","","","Y","Global Contact Center",""
"126","TRANSIENT","0720","DDBL","2014-03-06",1,1,"BUSINESS",96.07,125,"CONFRM","TRANSIENT","UNITED STATES","Diamond","Past",96.07,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Washington","District of Columbia",74,"Park Hyatt","",215,10,"No","Owned","N","Y","N","Y","N","N","N","Y","Y","Y","N","N","Y","Y","Y","Y","Y","N","N","N","Y","N","N","N","N","","Y","N","Y","Digital Channels",""
"127","TRANSIENT","0209","KING","2014-03-16",3,1,"BUSINESS",727.1,414.8,"CONFRM","TRANSIENT","AUSTRALIA","","Future",800.76,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Perth","",51,"Hyatt Regency","Regency Club",367,10,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","Y","Y","N","Y","Y","N","Y","Y","Y","N","Y","N","","","Y","Global Contact Center",""
"128","TRANSIENT","211","DDBL","2014-03-31",3,1,"BUSINESS",324,23.75,"CONFRM","TRANSIENT","","","Future",324,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Alpharetta","Georgia",57,"Hyatt Place","",124,6,"No","Franchised","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","N","Y","N","N","N","Y","Y","N","N","N","","","N","GDS",""
